MitocartaID	MitocartaGene	UniprotNameMatches	UniprotBlastID	UniprotBlastName	BlastIdentity	BlastIdentityNoGaps	BlastCoverage
NP_060299	HDHD5	1	Q9BXW7	HDHD5	0.997389033942559	0.997389033942559	0.974554707379135
NP_060300	OCIAD1	0	Q9NX40	OCAD1	1	1	1
NP_060303	DNAJC28	0	Q9NX36	DJC28	1	1	1
NP_060310	MRPL16	0	Q9NX20	RM16	1	1	1
NP_060311	SDHAF2	0	Q9NX18	SDHF2	1	1	1
NP_060336	TMEM70	0	Q9BUB7	TMM70	1	1	1
NP_060342	THG1L	0	Q9NWX6	THG1	1	1	1
NP_060345	SLC25A38	0	Q96DW6	S2538	1	1	1
NP_060358	ACSM5	1	Q6NUN0	ACSM5	1	1	1
NP_060367	OXSM	1	Q9NWU1	OXSM	1	1	1
NP_060368	MTARC2	0	Q969Z3	MARC2	1	1	1
NP_060370	AURKAIP1	0	Q9NWT8	AKIP	1	1	1
NP_060379	RMND1	1	Q9NWS8	RMND1	1	1	1
NP_060380	TRMT61B	0	Q9BVS5	TR61B	1	1	1
NP_060388	MCUB	1	Q9NWR8	MCUB	1	1	1
NP_060389	STX17	1	P56962	STX17	1	1	1
NP_060422	PTCD3	1	Q96EY7	PTCD3	1	1	1
NP_060441	MRPL20	0	Q9BYC9	RM20	1	1	1
NP_060460	PDPR	1	Q8NCN5	PDPR	1	1	1
NP_060472	OXR1	1	Q8N573	OXR1	0.96878612716763	1	0.990543735224586
NP_060476	TRMU	0	O75648	MTU1	1	1	1
NP_060500	OSBPL1A	0	Q9BXW6	OSBL1	1	1	1
NP_060505	DMAC2	1	Q9NW81	DMAC2	1	1	1
NP_060530	IARS2	0	Q9NSE4	SYIM	1	1	1
NP_060579	MTPAP	0	Q9NVV4	PAPD1	1	1	1
NP_060592	DARS2	0	Q6PI48	SYDM	1	1	1
NP_060597	ELAC2	0	Q9BQ52	RNZ2	1	1	1
NP_060599	PNPO	1	Q9NVS9	PNPO	1	1	1
NP_060605	MRPS18A	0	Q9NVS2	RT18A	1	1	1
NP_060611	MRPS10	0	P82664	RT10	1	1	1
NP_060615	RMDN3	0	Q96TC7	RMD3	1	1	1
NP_060616	MRM3	1	Q9HC36	MRM3	1	1	1
NP_060625	SLC25A36	0	Q96CQ1	S2536	0.996784565916399	1	1
NP_060626	VPS13D	0	Q5THJ4	VP13D	0.994074749316317	0.99977079990832	1
NP_060658	ATAD3A	0	Q9NVI7	ATD3A	1	1	1
NP_060666	TMLHE	0	Q9NVH6	TMLH	1	1	1
NP_060668	DNAJC11	0	Q9NVH1	DJC11	1	1	1
NP_060669	EXD2	1	Q9NVH0	EXD2	1	1	1
NP_060680	NAXD	0	Q8IW45	NNRD	1	1	0.764102564102564
NP_060694	COA1	1	Q9GZY4	COA1	1	1	1
NP_060708	AGK	1	Q53H12	AGK	1	1	1
NP_060714	UQCC1	1	Q9NVA1	UQCC1	1	1	1
NP_060715	OGDHL	1	Q9ULD0	OGDHL	1	1	1
NP_060743	TMEM143	0	Q96AN5	TM143	1	1	1
NP_060751	ECHDC2	0	Q86YB7	ECHD2	0.893835616438356	1	1
NP_060762	QRSL1	0	Q9H0R6	GATA	1	1	1
NP_060777	RHOT1	0	Q8IXI2	MIRO1	1	1	1
NP_060809	RFK	0	Q969G6	RIFK	1	1	1
NP_060816	RSAD1	1	Q9HA92	RSAD1	1	1	1
NP_060831	AGPAT5	0	Q9NUQ2	PLCE	1	1	1
NP_060843	SYNJ2BP	0	P57105	SYJ2B	1	1	1
NP_060846	NIPSNAP3B	0	Q9BS92	NPS3B	1	1	1
NP_060850	DDX28	1	Q9NUL7	DDX28	1	1	1
NP_060864	ABHD10	0	Q9NUJ1	ABHDA	1	1	1
NP_060867	CHDH	1	Q8NE62	CHDH	1	1	1
NP_060887	ADCY10	0	Q96PN6	ADCYA	1	1	1
NP_060914	PDP1	1	Q9P0J1	PDP1	1	1	1
NP_060934	CISD1	1	Q9NZ45	CISD1	1	1	1
NP_060935	PLGRKT	0	Q9HBL7	PLRKT	1	1	1
NP_060943	ACOT13	0	Q9NPJ3	ACO13	1	1	1
NP_060949	ECHDC1	0	Q9NTX5	ECHD1	0.960629921259842	0.960629921259842	0.875862068965517
NP_060950	TMEM126B	0	Q8IUX1	T126B	1	1	1
NP_061092	PARL	1	Q9H300	PARL	1	1	1
NP_061133	PXMP2	1	Q9NR77	PXMP2	1	1	1
NP_061176	DHTKD1	0	Q96HY7	DHTK1	0.998911860718172	0.998911860718172	1
NP_061326	NDUFA12	0	Q9UI09	NDUAC	1	1	1
NP_061328	RAB5IF	0	Q9BUV8	RCAF1	0.930232558139535	0.930232558139535	1
NP_061331	SLC25A40	0	Q8TBP6	S2540	1	1	1
NP_061820	CYCS	0	P99999	CYC	1	1	1
NP_061845	GDAP1	1	Q8TB36	GDAP1	1	1	1
NP_061870	MRPS21	0	P82921	RT21	0.988505747126437	0.988505747126437	1
NP_061880	ARMCX6	0	Q7L4S7	ARMX6	1	1	1
NP_061881	MIEF1	0	Q9NQG6	MID51	1	1	1
NP_061914	MTRF1L	0	Q9UGC7	RF1ML	1	1	1
NP_061924	MRPL50	0	Q8N5N7	RM50	1	1	1
NP_061929	NDUFB11	0	Q9NX14	NDUBB	0.938650306748466	1	1
NP_061932	TOMM7	0	Q9P0U1	TOM7	1	1	1
NP_061968	CRLS1	1	Q9UJA2	CRLS1	1	1	1
NP_062457	MTFR1L	0	Q9H019	MFR1L	1	1	1
NP_063940	DIABLO	0	Q9NR28	DBLOH	1	1	1
NP_064511	SPHK2	1	Q9NRA0	SPHK2	1	1	1
NP_064518	AGPAT4	0	Q9NRZ5	PLCD	1	1	1
NP_064533	SPIRE1	0	Q08AE8	SPIR1	0.981481481481482	1	1
NP_064536	STARD7	0	Q9NQZ5	STAR7	1	1	1
NP_064551	MCCC1	0	Q96RQ3	MCCA	1	1	1
NP_064571	SDHAF3	0	Q9NRP4	SDHF3	1	1	1
NP_064573	CMC2	1	Q9NRP2	COXM2	1	1	1
NP_064576	MRPS22	0	P82650	RT22	1	1	1
NP_064579	MFF	1	Q9GZY8	MFF	1	1	1
NP_064580	SDR39U1	0	Q9NRG7	D39U1	1	1	1
NP_064586	NT5M	1	Q9NPB1	NT5M	1	1	1
NP_064587	NIT2	1	Q9NQR4	NIT2	1	1	1
NP_064621	MRPL1	0	Q9BYD6	RM01	1	1	1
NP_064628	TOMM22	0	Q9NS69	TOM22	1	1	1
NP_064629	CHPT1	1	Q8WUD6	CHPT1	1	1	1
NP_064632	COQ8A	1	Q8NI60	COQ8A	1	1	1
NP_064695	AKR1B10	0	O60218	AK1BA	1	1	1
NP_064696	MGST1	1	P10620	MGST1	1	1	1
NP_064708	COQ9	1	O75208	COQ9	1	1	1
NP_064716	RARS2	0	Q5T160	SYRM	1	1	1
NP_065093	PLSCR3	0	Q9NRY6	PLS3	1	1	1
NP_065114	PDSS2	0	Q86YH6	DLP1	1	1	1
NP_065129	BCL2L10	0	Q9HD36	B2L10	1	1	1
NP_065141	LYRM4	1	Q9HD34	LYRM4	1	1	1
NP_065142	MRPL47	0	Q9HD33	RM47	1	1	1
NP_065154	ADCK1	1	Q86TW2	ADCK1	0.986792452830189	1	1
NP_065157	LYRM1	1	O43325	LYRM1	1	1	1
NP_065158	SMIM8	1	Q96KF7	SMIM8	1	1	1
NP_065175	VARS2	0	Q5ST30	SYVM	1	1	1
NP_065199	LYRM2	1	Q9NU23	LYRM2	1	1	1
NP_065438	DBI	0	P07108	ACBP	0.976744186046512	0.976744186046512	0.826923076923077
NP_065713	MRS2	1	Q9HD23	MRS2	1	1	1
NP_065737	ABAT	0	P80404	GABT	1	1	1
NP_065777	NLN	0	Q9BYT8	NEUL	1	1	1
NP_065796	AARS2	0	Q5JTZ9	SYAM	0.998984771573604	0.998984771573604	1
NP_065797	MAVS	1	Q7Z434	MAVS	1	1	1
NP_065837	PDP2	1	Q9P2J9	PDP2	1	1	1
NP_065861	TRMT5	0	Q32P41	TRM5	1	1	1
NP_065956	RDH14	1	Q9HBH5	RDH14	1	1	1
NP_065969	GPAM	0	Q9HCL2	GPAT1	1	1	1
NP_066270	CKMT1B	0	P12532	KCRU	1	1	1
NP_066284	DHRS4	1	Q9BTZ2	DHRS4	1	1	1
NP_066552	NDUFV2	0	P19404	NDUV2	1	1	1
NP_066553	NDUFV3	0	P56181	NDUV3	1	1	0.112050739957717
NP_066923	NFS1	1	Q9Y697	NFS1	1	1	1
NP_066930	MRPS12	0	O15235	RT12	1	1	1
NP_066949	MPST	0	P25325	THTM	1	1	0.936908517350158
NP_066950	PMAIP1	0	Q13794	APR	1	1	1
NP_066957	MRPL23	0	Q16540	RM23	1	1	1
NP_066974	CROT	0	Q9UKG9	OCTC	1	1	1
NP_067022	SQOR	1	Q9Y6N5	SQOR	1	1	1
NP_067055	PRODH2	0	Q9UF12	HYPDH	1	1	1
NP_067653	MYG1	1	Q9HB07	MYG1	0.99468085106383	0.99468085106383	1
NP_068380	SLC25A19	0	Q9HC21	TPC	1	1	1
NP_068593	MRPS35	0	P82673	RT35	1	1	1
NP_068596	NIF3L1	0	Q9GZT8	NIF3L	1	1	1
NP_068597	CCDC90B	0	Q9GZT6	CC90B	1	1	1
NP_068598	FASTKD5	0	Q7L8L6	FAKD5	1	1	1
NP_068602	TWNK	0	Q96RR1	PEO1	1	1	1
NP_068605	UCP1	1	P25874	UCP1	1	1	1
NP_068746	GUF1	1	Q8N442	GUF1	1	1	1
NP_068758	FKBP10	0	Q96AY3	FKB10	1	1	1
NP_068779	MCL1	1	Q07820	MCL1	1	1	1
NP_071344	MRPL17	0	Q9NRX2	RM17	1	1	1
NP_071355	NSUN3	1	Q9H649	NSUN3	1	1	1
NP_071381	XPNPEP3	0	Q9NQH7	XPP3	1	1	1
NP_071383	MRPS14	0	O60783	RT14	1	1	1
NP_071403	OXCT2	0	Q9BYC2	SCOT2	1	1	1
NP_071413	GOLPH3	0	Q9H4A6	GOLP3	1	1	1
NP_071415	MCCC2	0	Q9HCC0	MCCB	1	1	1
NP_071446	MRPL46	0	Q9H2W6	RM46	1	1	1
NP_071504	PC	0	P11498	PYC	1	1	1
NP_071736	PDF	0	Q9HBH1	DEFM	1	1	1
NP_071748	OSGEPL1	0	Q9H4B0	OSGL1	1	1	1
NP_071761	TFB2M	1	Q9H5Q4	TFB2M	1	1	1
NP_071942	MRPS25	0	P82663	RT25	1	1	1
NP_072094	PNKD	1	Q8N490	PNKD	1	1	0.847645429362881
NP_073571	METTL17	0	Q9H7H0	MET17	1	1	1
NP_073582	ATPAF1	0	Q5TC12	ATPF1	1	1	0.934472934472934
NP_073583	MTARC1	0	Q5VT66	MARC1	1	1	1
NP_073591	SFXN1	1	Q9H9B4	SFXN1	1	1	1
NP_073714	UCP3	1	P55916	UCP3	1	1	1
NP_073738	SPATA20	0	Q8TB22	SPT20	0.980049875311721	1	1
NP_073750	MRPS11	0	P82912	RT11	1	1	1
NP_073751	METTL4	0	Q8N3J2	METL4	1	1	1
NP_075059	NT5DC2	0	Q9H857	NT5D2	1	1	1
NP_075066	MRPL44	0	Q9H9J2	RM44	1	1	1
NP_075565	COA7	1	Q96BR5	COA7	1	1	1
NP_076422	ANTKMT	0	Q9BQD7	ANKMT	1	1	1
NP_076423	FUNDC2	0	Q9BWH2	FUND2	1	1	1
NP_076425	MRPS34	0	P82930	RT34	1	1	1
NP_076426	MRPL34	0	Q9BQ48	RM34	1	1	1
NP_076931	MRPL57	0	Q9BQC6	RT63	1	1	1
NP_076952	NUDT9	1	Q9BW91	NUDT9	1	1	1
NP_076996	FASTKD3	0	Q14CZ7	FAKD3	1	1	1
NP_077008	SLC25A23	0	Q9BV35	SCMC3	1	1	1
NP_077025	NDUFAF5	0	Q5TEU4	NDUF5	1	1	1
NP_077027	APOO	0	Q9BUR5	MIC26	1	1	1
NP_077276	CHCHD7	0	Q9BUK0	CHCH7	1	1	0.876288659793814
NP_077718	NDUFS7	0	O75251	NDUS7	1	1	1
NP_077728	FDXR	0	P22570	ADRO	1	1	1
NP_077733	PGS1	1	Q32NB8	PGPS1	1	1	1
NP_078796	MAIP1	1	Q8WWC4	MAIP1	1	1	1
NP_078813	CARS2	0	Q9HA77	SYCM	1	1	1
NP_078816	MRPL24	0	Q96A35	RM24	1	1	1
NP_078820	MUL1	1	Q969V5	MUL1	1	1	1
NP_078836	ACSS3	1	Q9H6R3	ACSS3	1	1	1
NP_078894	NLRX1	1	Q86UT6	NLRX1	1	1	1
NP_078898	FASTKD1	0	Q53R41	FAKD1	1	1	1
NP_078903	RTL10	0	Q7L3V2	BOP	1	1	1
NP_078916	YRDC	1	Q86U90	YRDC	1	1	1
NP_078937	CCDC51	0	Q96ER9	MITOK	1	1	1
NP_078954	NARS2	0	Q96I59	SYNM	1	1	1
NP_078959	TEFM	1	Q96QE5	TEFM	1	1	1
NP_078969	ECHDC3	0	Q96DC8	ECHD3	0.993399339933993	0.993399339933993	1
NP_078974	SLC25A22	0	Q9H936	GHC1	1	1	1
NP_078986	ISOC2	1	Q96AB3	ISOC2	0.927601809954751	1	1
NP_079004	SUGCT	0	Q9HAC7	SUCHY	0.866242038216561	1	1
NP_079030	PTCD2	1	Q8WV60	PTCD2	1	1	1
NP_079034	AGMAT	0	Q9BSE5	SPEB	1	1	1
NP_079046	METTL8	0	Q9H825	METL8	1	1	0.705159705159705
NP_079081	RBFA	1	Q8N0V3	RBFA	1	1	1
NP_079095	DCAKD	1	Q8WVC6	DCAKD	1	1	1
NP_079114	THNSL1	0	Q8IYQ7	THNS1	1	1	1
NP_079140	MRM1	1	Q6IN84	MRM1	1	1	1
NP_079152	COQ8B	1	Q96D53	COQ8B	1	1	1
NP_079160	L2HGDH	0	Q9H9P8	L2HDH	1	1	1
NP_079193	TRMT2B	0	Q96GJ1	TRM2	1	1	1
NP_079228	DGLUCY	0	Q7Z3D6	GLUCM	1	1	1
NP_079235	SLC8B1	0	Q6J4K2	NCLX	1	1	1
NP_079236	PANK2	1	Q9BZ23	PANK2	1	1	1
NP_079272	GFM1	0	Q96RP9	EFGM	1	1	1
NP_079325	PIF1	1	Q9H611	PIF1	1	1	1
NP_079348	PTGES2	0	Q9H7Z7	PGES2	1	1	1
NP_079385	MYO19	1	Q96H55	MYO19	1	1	0.57012987012987
NP_079412	OPA3	1	Q9H6K4	OPA3	1	1	1
NP_079423	COQ10B	0	Q9H8M1	CQ10B	1	1	1
NP_079425	ACSF2	1	Q96CM8	ACSF2	1	1	1
NP_079426	TARS2	0	Q9BW92	SYTM	1	1	1
NP_079428	NUBPL	1	Q8TB37	NUBPL	1	1	1
NP_079472	GRPEL1	0	Q9HAV7	GRPE1	1	1	1
NP_079474	MTERF2	0	Q49AM1	MTEF2	1	1	1
NP_079478	EFHD1	1	Q9BUP0	EFHD1	1	1	1
NP_079483	FLAD1	0	Q8NFF5	FAD1	1	1	1
NP_079491	PUS1	0	Q9Y606	TRUA	1	1	1
NP_079509	COASY	1	Q13057	COASY	1	1	1
NP_079523	ACAD10	0	Q6JQN1	ACD10	1	1	1
NP_085054	TMEM177	0	Q53S58	TM177	1	1	1
NP_085056	CYB5B	1	O43169	CYB5B	1	1	1
NP_085126	SPHKAP	0	Q2M3C7	SPKAP	0.982941176470588	1	1
NP_085134	SLC25A21	0	Q9BQT8	ODC	1	1	1
NP_110407	SLC25A32	0	Q9H2D1	MFTC	1	1	1
NP_110425	RCC1L	1	Q96I51	RCC1L	1	1	1
NP_110438	MRPS26	0	Q9BYN8	RT26	1	1	1
NP_110440	CLPB	1	Q9H078	CLPB	1	1	1
NP_112162	TBRG4	0	Q969Z0	FAKD4	0.884498480243161	0.892638036809816	0.63147792706334
NP_112202	ISCA1	1	Q9BUE6	ISCA1	1	1	1
NP_112233	SFXN3	1	Q9BWM7	SFXN3	1	1	0.987692307692308
NP_112485	FAHD1	1	Q6P587	FAHD1	1	1	1
NP_112486	QTRT1	0	Q9BXR0	TGT	1	1	1
NP_112487	SLIRP	1	Q9GZT3	SLIRP	1	1	1
NP_112489	SLC25A28	0	Q96A46	MFRN2	1	1	1
NP_112496	HDHD3	1	Q9BSH5	HDHD3	1	1	1
NP_112534	SIRT5	0	Q9NXA8	SIR5	1	1	0.953177257525084
NP_112570	MRPS15	0	P82914	RT15	1	1	1
NP_112581	SLC25A31	0	Q9H0C2	ADT4	1	1	1
NP_113608	MRPL9	0	Q9BYD2	RM09	1	1	1
NP_113642	SELENOO	0	Q9BVL4	SELO	1	1	1
NP_113651	HSDL1	1	Q3SXM5	HSDL1	1	1	1
NP_113669	SLC25A18	0	Q9H1K4	GHC2	1	1	1
NP_114064	NBR1	1	Q14596	NBR1	1	1	1
NP_114068	NBR1	1	Q14596	NBR1	1	1	1
NP_114106	AGXT2	0	Q9BYV1	AGT2	1	1	1
NP_114107	MRPS21	0	P82921	RT21	0.988505747126437	0.988505747126437	1
NP_114108	MRPS5	0	P82675	RT05	1	1	1
NP_114109	MRPL32	0	Q9BYC8	RM32	1	1	1
NP_114111	ARMC10	0	Q8N2F6	ARM10	1	1	1
NP_114127	ATAD3B	0	Q5T9A4	ATD3B	1	1	1
NP_114144	BCO2	0	Q9BYV7	BCDO2	0.996545768566494	0.996545768566494	1
NP_114403	MRPS24	0	Q96EL2	RT24	1	1	1
NP_115487	MRPL14	0	Q6P1L8	RM14	1	1	1
NP_115488	MRPL43	0	Q8N983	RM43	1	1	0.974842767295597
NP_115527	PCBD2	0	Q9H0N5	PHS2	1	1	1
NP_115545	ACAD11	0	Q709F0	ACD11	1	1	1
NP_115550	TOMM40L	0	Q969M1	TM40L	1	1	1
NP_115649	TMEM126A	0	Q9H061	T126A	1	1	1
NP_115679	HSDL2	1	Q6YN16	HSDL2	1	1	1
NP_115682	ALKBH7	0	Q9BT30	ALKB7	1	1	1
NP_115685	CHCHD5	0	Q9BSY4	CHCH5	1	1	1
NP_115689	NOA1	1	Q8NC60	NOA1	1	1	1
NP_115690	COQ5	1	Q5HYK3	COQ5	1	1	1
NP_115691	SLC25A33	0	Q9BSK2	S2533	1	1	1
NP_115693	DNAJC30	0	Q96LL9	DJC30	1	1	1
NP_115709	PRXL2A	0	Q9BRX8	PXL2A	1	1	1
NP_115716	UQCC2	1	Q9BRT2	UQCC2	1	1	1
NP_115719	CHCHD6	0	Q9BRQ6	MIC25	1	1	1
NP_115727	MRPL45	0	Q9BRJ2	RM45	1	1	1
NP_115750	COA8	1	Q96IL0	COA8	1	1	1
NP_115756	GFM2	0	Q969S9	RRF2M	1	1	1
NP_115785	PINK1	1	Q9BXM7	PINK1	1	1	1
NP_115789	C15orf48	0	Q9C002	NMES1	1	1	1
NP_115865	MRPS6	0	P82932	RT06	1	1	1
NP_115866	MRPL41	0	Q8IXM3	RM41	1	1	1
NP_115867	MRPL38	0	Q96DV4	RM38	1	1	1
NP_115868	MRPL36	0	Q9P0J6	RM36	1	1	1
NP_115890	ACSS1	0	Q9NUB1	ACS2L	1	1	1
NP_115904	BOK	1	Q9UMX3	BOK	1	1	1
NP_115938	IMMP2L	0	Q96T52	IMP2L	1	1	1
NP_115981	ACCS	0	Q96QU6	1A1L1	1	1	1
NP_115982	HINT2	1	Q9BX68	HINT2	1	1	1
NP_115990	MCEE	1	Q96PE7	MCEE	1	1	1
NP_115998	COX4I2	0	Q96KJ9	COX42	1	1	1
NP_116009	GTPBP3	0	Q969Y2	GTPB3	1	1	1
NP_116012	MGARP	0	Q8TDB4	HUMMR	1	1	1
NP_116052	USP30	0	Q70CQ3	UBP30	1	1	1
NP_116072	MPV17L2	0	Q567V2	M17L2	1	1	1
NP_116119	RTN4IP1	0	Q8WWV3	RT4I1	1	1	1
NP_116136	ATP5MD	0	Q96IX5	ATPMK	1	1	1
NP_116145	HPDL	1	Q96IR7	HPDL	1	1	1
NP_116172	CBR4	1	Q8N4T8	CBR4	1	1	1
NP_116184	RPUSD4	0	Q96CM3	RUSD4	1	1	1
NP_116186	AIFM2	0	Q9BRQ8	FSP1	1	1	1
NP_116198	MIGA2	1	Q7L4E1	MIGA2	1	1	1
NP_116199	ATAD1	1	Q8NBU5	ATAD1	1	1	1
NP_116205	CEP89	1	Q96ST8	CEP89	1	1	1
NP_116211	FAM136A	0	Q96C01	F136A	1	1	1
NP_116246	LACTB	1	P83111	LACTB	1	1	1
NP_116250	SERAC1	0	Q96JX3	SRAC1	1	1	1
NP_116290	COX14	1	Q96I36	COX14	1	1	1
NP_116295	PYURF	0	Q96I23	PREY	1	1	1
NP_116784	BAD	1	Q92934	BAD	1	1	1
NP_116786	CASP3	1	P42574	CASP3	1	1	1
NP_127463	CASP9	1	P55211	CASP9	1	1	1
NP_148936	FASTK	1	Q14296	FASTK	1	1	0.931372549019608
NP_149061	HDHD5	1	Q9BXW7	HDHD5	1	1	1
NP_149098	GTPBP10	0	A4D1E9	GTPBA	1	1	1
NP_149100	PNPT1	1	Q8TCS8	PNPT1	1	1	1
NP_149972	LDHAL6B	0	Q9BYZ2	LDH6B	1	1	1
NP_150592	ATP23	1	Q9Y6H3	ATP23	1	1	1
NP_150597	MRPS36	0	P82909	KGD4	1	1	1
NP_201575	SMDT1	0	Q9H4I9	EMRE	1	1	1
NP_203519	CASP8	1	Q14790	CASP8	1	1	1
NP_203520	CASP8	1	Q14790	CASP8	0.968684759916493	1	1
NP_203522	CASP8	1	Q14790	CASP8	1	1	0.842553191489362
NP_203526	MRPS12	0	O15235	RT12	1	1	1
NP_203527	MRPS12	0	O15235	RT12	1	1	1
NP_212133	TMEM205	0	Q6UW68	TM205	1	1	1
NP_219480	SLC25A51	0	Q9H1U9	S2551	1	1	1
NP_219500	DMAC1	1	Q96GE9	DMAC1	0.96551724137931	1	1
NP_284941	MFN1	1	Q8IWA4	MFN1	1	1	1
NP_387506	DAP3	0	P51398	RT29	1	1	1
NP_443077	MMAB	1	Q96EY8	MMAB	1	1	1
NP_443082	GADD45GIP1	0	Q8TAE8	G45IP	1	1	1
NP_443085	ADCK2	1	Q7Z695	ADCK2	1	1	1
NP_443097	MGME1	1	Q9BQP7	MGME1	1	1	1
NP_443133	SLC25A25	0	Q6KCM7	SCMC2	1	1	1
NP_443188	ACSM1	1	Q08AH1	ACSM1	1	1	1
NP_443195	TOP1MT	0	Q969P6	TOP1M	1	1	1
NP_444263	MRPS33	0	Q9Y291	RT33	1	1	1
NP_444278	MRPL53	0	Q96EL3	RM53	1	1	1
NP_444283	THEM4	1	Q5T1C6	THEM4	1	1	1
NP_478061	YBEY	1	P58557	YBEY	1	1	1
NP_510870	COX15	1	Q7KZN9	COX15	1	1	1
NP_525022	ABCA9	1	Q8IUA7	ABCA9	1	1	1
NP_536340	SEPTIN4	0	O43236	SEPT4	0.991967871485944	0.991967871485944	0.908759124087591
NP_536341	SEPTIN4	0	O43236	SEPT4	1	1	0.997821350762527
NP_542164	OSBPL1A	0	Q9BXW6	OSBL1	1	1	1
NP_542379	APEX1	1	P27695	APEX1	1	1	1
NP_542380	APEX1	1	P27695	APEX1	1	1	1
NP_542779	NEU4	0	Q8WWR8	NEUR4	1	1	0.975806451612903
NP_542786	ROMO1	1	P60602	ROMO1	1	1	1
NP_542984	MRPL39	0	Q9NYK5	RM39	0.996904024767802	0.996904024767802	0.915014164305949
NP_543011	FAM210B	0	Q96KR6	F210B	1	1	1
NP_543022	PABPC5	0	Q96DU9	PABP5	1	1	1
NP_550433	UNG	1	P13051	UNG	1	1	1
NP_550438	DGUOK	1	Q16854	DGUOK	1	1	1
NP_550440	DGUOK	1	Q16854	DGUOK	0.986754966887417	0.986754966887417	0.798941798941799
NP_570137	RAB24	1	Q969Q5	RAB24	1	1	1
NP_570844	OPA1	1	O60313	OPA1	0.9625	1	1
NP_570845	OPA1	1	O60313	OPA1	0.965660770031218	0.986184909670563	1
NP_570846	OPA1	1	O60313	OPA1	0.926780341023069	1	1
NP_570847	OPA1	1	O60313	OPA1	0.98159509202454	1	1
NP_570848	OPA1	1	O60313	OPA1	0.929859719438878	0.986184909670563	1
NP_570849	OPA1	1	O60313	OPA1	0.962888665997994	1	1
NP_570850	OPA1	1	O60313	OPA1	0.945812807881773	1	1
NP_570972	COX7B2	0	Q8TF08	CX7B2	1	1	1
NP_573566	LRPPRC	0	P42704	LPPRC	1	1	1
NP_597700	GPT2	0	Q8TD30	ALAT2	1	1	1
NP_598399	GTPBP3	0	Q969Y2	GTPB3	0.938931297709924	1	1
NP_598400	MTO1	1	Q9Y2Z2	MTO1	1	1	1
NP_612366	MCU	1	Q8NE86	MCU	1	1	1
NP_612367	TIMM29	0	Q9BSF4	TIM29	1	1	1
NP_612390	OXNAD1	0	Q96HP4	OXND1	1	1	1
NP_612393	MTG1	1	Q9BT17	MTG1	1	1	1
NP_612404	MARS2	0	Q96GW9	SYMM	1	1	1
NP_612421	RDH13	1	Q8NBN7	RDH13	1	1	1
NP_612422	HOGA1	1	Q86XE5	HOGA1	1	1	1
NP_612427	MCRIP2	0	Q9BUT9	MCRI2	1	1	1
NP_612428	MTFR2	1	Q6P444	MTFR2	1	1	1
NP_612441	SDSL	1	Q96GA7	SDSL	1	1	1
NP_612455	MALSU1	0	Q96EH3	MASU1	1	1	1
NP_612461	DHRS1	1	Q96LJ7	DHRS1	1	1	1
NP_612501	PRELID2	0	Q8N945	PRLD2	0.925	1	1
NP_612638	HINT3	1	Q9NQE9	HINT3	1	1	1
NP_612642	PGAM5	1	Q96HS1	PGAM5	1	1	0.937254901960784
NP_612815	BCL2L1	0	Q07817	B2CL1	1	1	1
NP_619520	DHX30	1	Q7L2E3	DHX30	1	1	1
NP_619527	BCL2L11	0	O43521	B2L11	1	1	1
NP_619528	BCL2L11	0	O43521	B2L11	0.994011976047904	0.994011976047904	0.988165680473373
NP_619529	BCL2L11	0	O43521	B2L11	0.984848484848485	0.984848484848485	0.605504587155963
NP_619530	BCL2L11	0	O43521	B2L11	0.992481203007519	0.992481203007519	0.985185185185185
NP_619531	BCL2L11	0	O43521	B2L11	1	1	0.546666666666667
NP_619532	BCL2L11	0	O43521	B2L11	0.992424242424242	0.992424242424242	0.977777777777778
NP_619533	BCL2L11	0	O43521	B2L11	1	1	0.933333333333333
NP_620116	BAX	1	Q07812	BAX	1	1	1
NP_620118	BAX	1	Q07812	BAX	0.744791666666667	1	1
NP_620119	BAX	1	Q07812	BAX	0.932291666666667	1	1
NP_620124	RHOT2	0	Q8IXI1	MIRO2	1	1	1
NP_620128	SLC25A46	0	Q96AG3	S2546	1	1	1
NP_620132	MRRF	0	Q96E11	RRFM	1	1	1
NP_620149	LYPLAL1	0	Q5VWZ2	LYPL1	0.9957805907173	0.9957805907173	1
NP_620162	TAMM41	0	Q96BW9	TAM41	0.976897689768977	0.976897689768977	0.958860759493671
NP_620175	HIGD2A	0	Q9BW72	HIG2A	1	1	1
NP_620308	DIABLO	0	Q9NR28	DBLOH	1	1	0.962365591397849
NP_631901	MIEF2	0	Q96C03	MID49	1	1	1
NP_640335	MTFMT	0	Q96DP5	FMT	1	1	1
NP_644812	PPTC7	1	Q8NI37	PPTC7	1	1	1
NP_647473	YME1L1	0	Q96TA2	YMEL1	1	1	1
NP_653164	RPIA	1	P49247	RPIA	1	1	1
NP_653168	ANGEL2	0	Q5VTE6	ANGE2	1	1	1
NP_653177	COQ10A	0	Q96MF6	CQ10A	1	1	1
NP_653180	SFXN5	1	Q8TD22	SFXN5	1	1	1
NP_653190	COMTD1	0	Q86VU5	CMTD1	1	1	1
NP_653214	COX6B2	0	Q6YFQ2	CX6B2	1	1	1
NP_653237	CHCHD4	0	Q8N4Q1	MIA40	0.992700729927007	0.992700729927007	0.883870967741936
NP_653251	ADHFE1	0	Q8IWW8	HOT	1	1	1
NP_653253	LETM2	1	Q2VYF4	LETM2	0.891891891891892	1	1
